"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_lik_d[6366]",-3.02099850230769,0.00176265938889961,0.429682815849553,-3.91945382046575,-3.29701612256853,-2.99711842942504,-2.71772060493513,-2.24354530010673,59423.6294129017,0.999916672687348
"log_lik_d[6367]",-0.0607236713314513,0.000111464767225127,0.0258530159744287,-0.122167247492977,-0.075075017346966,-0.0567639860775932,-0.0420438888448884,-0.0217936494837172,53795.6553119795,0.999973700661659
"log_lik_d[6368]",-0.232544349695497,0.000243256505404715,0.0548674309763758,-0.349222581169039,-0.267471841639532,-0.228976605497411,-0.193693745926216,-0.135899796435059,50874.5200465885,0.999911249500428
"log_lik_d[6369]",-0.281549034523463,0.000202754646927317,0.0487551088913393,-0.378652312594311,-0.314396320969609,-0.28105238356989,-0.247703322199542,-0.189048815999453,57822.7347997131,0.999913184085982
"log_lik_d[6370]",-0.07718039083871,0.000152907665594289,0.0337102997039483,-0.157834613548107,-0.095669726453829,-0.0718866587484772,-0.0528981282720167,-0.0273395236346466,48603.4067391966,0.999992668190157
"log_lik_d[6371]",-0.242715945047869,0.000207170168569972,0.0502250228232736,-0.344607469734677,-0.27622774974806,-0.241754966428235,-0.207570750272261,-0.148782474356277,58774.0809381092,0.999918267121808
"log_lik_d[6372]",-0.02146279546835,6.27584087390447e-05,0.0135470874955589,-0.0562493712372024,-0.0275584101559933,-0.0183650674493578,-0.0118824190941908,-0.00469039664877584,46595.9343577605,0.999983553544655
"log_lik_d[6373]",-0.150410345215894,0.00017533182885712,0.0417915378741023,-0.240933901723724,-0.177026321818311,-0.147247128297863,-0.120301397702873,-0.0786839050729959,56813.9755517383,0.999913307615575
"log_lik_d[6374]",-0.22293911561348,0.000197453397384492,0.0481929834948144,-0.321352933697813,-0.255034823353872,-0.22180040048354,-0.188993299048408,-0.133541547899526,59571.4820719556,0.999920056803427
"log_lik_d[6375]",-0.49026768800631,0.000430892516084053,0.0878463795217086,-0.67433065407861,-0.546584896956633,-0.486089795539339,-0.428801477139509,-0.331125884765128,41563.2818522765,0.999977389138321
"log_lik_d[6376]",-0.499211671168785,0.000300864402213074,0.0633020360265287,-0.627282308219651,-0.540974467727541,-0.497683256161188,-0.456265438689662,-0.379546533075059,44268.3918955273,0.999923248582874
"log_lik_d[6377]",-0.345928839788684,0.000325474098560871,0.0693490533284119,-0.493767072120712,-0.389754087288156,-0.341621054721613,-0.297262607579513,-0.22237030360031,45399.2008608605,0.999918853884348
"log_lik_d[6378]",-0.0329638538962903,7.32601981907196e-05,0.0166396835025295,-0.0736651250378467,-0.0416318433123024,-0.0299360583648303,-0.0209267307684495,-0.0100501720101696,51588.6240244439,0.999920050800787
"log_lik_d[6379]",-1.92528559105293,0.0015803213677275,0.351481816325678,-2.69082439211138,-2.14382097596017,-1.89952501787881,-1.67638470740457,-1.31627287718516,49466.9233091506,0.999966294700876
"log_lik_d[6380]",-0.0918951926403109,0.000135921246349883,0.0324615307431719,-0.164997122219807,-0.111688994893101,-0.0885666580244672,-0.0681230186653259,-0.0394965298417695,57037.8693893016,0.999924265911915
"log_lik_d[6381]",-1.33935698252258,0.00101141385274818,0.218720177737445,-1.81861415096637,-1.47518895703805,-1.32206094604492,-1.18443384826868,-0.962617256441247,46764.8886984649,0.99996356550781
"log_lik_d[6382]",-0.117139422014135,0.000155274276875622,0.0371689136704107,-0.199147846691145,-0.140389528134782,-0.113861341789749,-0.0901210708965242,-0.0552473905924999,57300.8026819767,0.999918329141892
"log_lik_d[6383]",-0.06803465601099,0.000122658821057434,0.0281484835076672,-0.134786295435742,-0.0838403494815244,-0.0637019836731266,-0.0476917853827199,-0.0260928203465603,52663.8290547327,0.999914394645532
"log_lik_d[6384]",-0.103409971166915,0.000155991117509866,0.0359977371809764,-0.186142183730947,-0.12456636170714,-0.0992631215217217,-0.0774363810115815,-0.0455844504075426,53253.8076180256,0.999980409967894
"log_lik_d[6385]",-0.151351546347779,0.000177841974014826,0.0421148375383604,-0.243797944397218,-0.177422003684502,-0.147939763567454,-0.121056601928116,-0.078685243278618,56079.1882785124,0.999971643332232
"log_lik_d[6386]",-0.0225462345243333,6.49349563744221e-05,0.0141177199436202,-0.0587548604152548,-0.0289508469430241,-0.0193521892524821,-0.012543125634345,-0.00487738423279297,47268.5215410646,0.999979550934305
"log_lik_d[6387]",-0.0239467257983106,5.77758734032399e-05,0.0130033975805973,-0.0562134228184809,-0.0303982539912469,-0.0214440850474615,-0.0146022403854871,-0.00660387299881651,50654.8045267173,0.999925994909918
"log_lik_d[6388]",-0.0777689343251122,0.00018692623765547,0.0394119004940651,-0.174471780255253,-0.098182942559019,-0.0703688745201427,-0.0494135316449642,-0.0229940506452153,44454.3460185155,1.00000435608131
"log_lik_d[6389]",-0.0170419372170334,4.68842254818984e-05,0.0103127167450599,-0.0430825058097288,-0.021862430678432,-0.0148635190877374,-0.00968036060291253,-0.0040115642432007,48382.9881220012,0.999930216037854
"log_lik_d[6390]",-0.036193707194728,7.45745454476536e-05,0.0172145309467752,-0.0780798230321403,-0.0453062263995318,-0.0332829688473797,-0.0237178380578197,-0.011860300355316,53285.5137929323,0.999923107229153
"log_lik_d[6391]",-0.290993670816572,0.000215656382196395,0.0512357158791377,-0.393005941496028,-0.325417725845727,-0.290514357609326,-0.255430447006621,-0.193865783390196,56444.4163543482,0.999913595321848
"log_lik_d[6392]",-1.02364730400385,0.000967384765007199,0.203253952815709,-1.47271651438898,-1.14931794578177,-1.00594419897498,-0.879865818016102,-0.676391044963072,44144.7959381186,0.999960710592304
"log_lik_d[6393]",-0.0424778964942267,8.31197928039711e-05,0.0192892402096408,-0.0891843237754755,-0.0529281160918429,-0.0393163912309331,-0.0284795744592362,-0.0147092282075561,53854.4182499283,0.999921292206955
"log_lik_d[6394]",-0.171318110695542,0.000199284335704157,0.04661774459254,-0.271678250226011,-0.200915334499795,-0.167903071317091,-0.137839342442419,-0.0911364570631418,54721.272711185,0.999912250652036
"log_lik_d[6395]",-0.00724321832109515,2.73331349988547e-05,0.00571108085267213,-0.0222980697758446,-0.00935704441587814,-0.00572701481641698,-0.00335818773619027,-0.0010639228478169,43657.3855812987,0.999964073670825
"log_lik_d[6396]",-2.07686044330503,0.00117349502871178,0.278768273545508,-2.66898458848331,-2.25258390209546,-2.05895324321973,-1.87947071916713,-1.58338106573795,56431.8363135352,0.999925596251173
"log_lik_d[6397]",-0.178012815586815,0.000174848899269117,0.0419761534694457,-0.267275972889154,-0.205301127270862,-0.175594479890323,-0.148189761270415,-0.103859283503748,57634.0943034179,0.999912159376178
"log_lik_d[6398]",-0.0137989568722118,4.06576306027963e-05,0.00884085479807873,-0.0365048075745859,-0.0177797998810392,-0.0118366480889193,-0.00753123057243716,-0.00296649640566514,47282.9303585031,0.999934009228197
"log_lik_d[6399]",-0.297142523259805,0.000238611851339957,0.0538178450315335,-0.40951248663812,-0.33200845687748,-0.294812240008638,-0.259746838280557,-0.197588046497262,50870.8022794113,0.999982663481029
"log_lik_d[6400]",-0.035186458451038,8.36421697197713e-05,0.0187325537540966,-0.0817366450285302,-0.0446117600815828,-0.0315109683736584,-0.0217316831446035,-0.0096320019509125,50158.3676944246,0.999976587253218
